,name,profile,decklist,wins,winsSwiss,winsBracket,winRate,winRateSwiss,winRateBracket,draws,losses,lossesSwiss,lossesBracket,standing,colorID,commander,tournamentName,dateCreated,drawsSwiss
1017,Dillon,DWdZc0FC5QSiXW3HriwGj6YhBJk1,https://www.moxfield.com/decks/T6K1Z0p3akilchqMiMZx4A,2,2,0.0,0.3333333333333333,0.4,0.0,3,1,0,1.0,6,WURG,"Bruse Tarl, Boorish Herder / Thrasios, Triton Hero",Bufftown Bullies Summer Bash,1690603200,
1018,Joshua Horton,j3yat5m8ezZoLtEgNtA4r878c053,https://www.moxfield.com/decks/hufIW0Dmx0KgXTtC92xFIw,2,2,0.0,0.3333333333333333,0.4,0.0,2,2,1,1.0,7,URG,"Dargo, the Shipwrecker / Thrasios, Triton Hero",Bufftown Bullies Summer Bash,1690603200,
1019,ScoopPhase,swZfZ6SWbCXg4DF5T6HZozp3t003,https://www.moxfield.com/decks/IKGQAfCzCkqh6BE2NkGrdw,2,2,0.0,0.3333333333333333,0.4,0.0,1,3,2,1.0,8,WBR,"Dihada, Binder of Wills",Bufftown Bullies Summer Bash,1690603200,
1020,Dio,0m0nIHaJ81TkJHqwTnpR7zgwQL52,https://www.moxfield.com/decks/HJ47egRTkEGPyn6Ip6_-8w,2,2,0.0,0.3333333333333333,0.4,0.0,1,3,2,1.0,9,WUB,"Tivit, Seller of Secrets",Bufftown Bullies Summer Bash,1690603200,
1021,Chester Bond,XytVmv3rSqgi3Ib4L8vR2Jsf7KL2,https://www.moxfield.com/decks/YQ_aWLvlBkeG8K75dr1lQg,2,2,0.0,0.3333333333333333,0.4,0.0,1,3,2,1.0,10,U,"Emry, Lurker of the Loch",Bufftown Bullies Summer Bash,1690603200,
1022,Tad Gibson,ZiHzDI4IhMOoKOoNd2W2iUvTOxY2,https://www.moxfield.com/decks/mnOOqSWdXUaLq1DjePDW0w,2,2,0.0,0.3333333333333333,0.4,0.0,0,4,3,1.0,11,WURG,"Akiri, Line-Slinger / Thrasios, Triton Hero",Bufftown Bullies Summer Bash,1690603200,
1023,Ernesto Santana ,1mA93q9toQdNb3JZxNR6RZrl14N2,https://www.moxfield.com/decks/rol16aqs7UiSzUmwXt01Ug,2,2,0.0,0.3333333333333333,0.4,0.0,0,4,3,1.0,12,WUBRG,"Najeela, the Blade-Blossom",Bufftown Bullies Summer Bash,1690603200,
1024,Davis Guo,RRj6DCfK72Qkig3Tuqbs2SClWs83,https://www.moxfield.com/decks/eiD_MYJ200W3nmTm2KhfUw,2,2,0.0,0.3333333333333333,0.4,0.0,0,4,3,1.0,13,WBR,"Jeska, Thrice Reborn / Tymna the Weaver",Bufftown Bullies Summer Bash,1690603200,
1025,Hunter Beaulieu,GmIYIX6eEgOQdItwnmRs3m1pXaZ2,https://www.moxfield.com/decks/aQKMZiKg5ky8ma8kseZCBQ,1,1,0.0,0.16666666666666666,0.2,0.0,2,3,2,1.0,14,R,"Magda, Brazen Outlaw",Bufftown Bullies Summer Bash,1690603200,
1026,Jay,x0E5QCduBth0ihL452BeCNGyIpb2,https://www.moxfield.com/decks/qYZQn7PrvkG5vvfVcoS0hA,1,1,0.0,0.16666666666666666,0.2,0.0,2,3,2,1.0,15,WG,Captain Sisay,Bufftown Bullies Summer Bash,1690603200,
1027,Lyndon Swanek,qh2bveubQ9VyHnxCzgbj9AuL5Iu2,https://www.moxfield.com/decks/hExuNrqzpk2eKoBwzmj0wA,1,1,0.0,0.16666666666666666,0.2,0.0,2,3,2,1.0,16,UR,"Rielle, the Everwise",Bufftown Bullies Summer Bash,1690603200,
1028,Anthony Rivera ,tKYRQO3Kp1RlNasfxVPS6TXc2sA2,https://www.moxfield.com/decks/8ZqKCFZqNUKWNEMQzdJ9MA,6,4,2.0,0.6666666666666666,0.5714285714285714,1.0,2,1,1,0.0,1,UG,"Kinnan, Bonder Prodigy",The Cookout,1690635600,
1029,Erik DeVito,3RHpcqOkfOdYcpKqhXhvUq8V58b2,https://www.moxfield.com/decks/eN_fILGD7E2pLJ0Q-yYk4g,4,3,1.0,0.4444444444444444,0.42857142857142855,0.5,2,3,2,1.0,2,WUBRG,"Najeela, the Blade-Blossom",The Cookout,1690635600,
1030,Isaac Marchant,sjqnUYl2MVQIKDOOTch7fytL8bf1,https://www.moxfield.com/decks/gcwUy-ySaU24trIJ3MRSlA,4,3,1.0,0.4444444444444444,0.42857142857142855,0.5,2,3,2,1.0,3,UG,"Kinnan, Bonder Prodigy",The Cookout,1690635600,
1031,daniel brown,aH1nEQSpxUfbU5Dtpa6GCw47Epf2,https://www.moxfield.com/decks/Qe6IkiPJHEWZr7ycHi8q_g,4,3,1.0,0.4444444444444444,0.42857142857142855,0.5,1,4,3,1.0,4,WURG,"Bruse Tarl, Boorish Herder / Thrasios, Triton Hero",The Cookout,1690635600,
1032,Tyler Garfinkel,pjJSExQuUuhY5uTRCtaODdvQat12,https://www.moxfield.com/decks/bYgg_ocUw0-eiWyWZJH7rg,5,5,0.0,0.625,0.7142857142857143,0.0,0,3,2,1.0,5,WUBRG,"Kenrith, the Returned King",The Cookout,1690635600,
1033,Shauna Gilles,EaJZuZqFDQZs9wuEBcYHwVM1kpg2,https://www.moxfield.com/decks/8hQG_65K1UWVL5CosoqIig,4,4,0.0,0.5,0.5714285714285714,0.0,3,1,0,1.0,6,UR,"Niv-Mizzet, Parun",The Cookout,1690635600,
1034,Peter Van Wyk,8HvuDbVJ7tdxE13oPXv2PyLp5St2,https://www.moxfield.com/decks/ayE6fDAJoUq8YR0eOFUPiA,4,4,0.0,0.5,0.5714285714285714,0.0,2,2,1,1.0,7,URG,"Rograkh, Son of Rohgahh / Thrasios, Triton Hero",The Cookout,1690635600,
1035,Brian Coval,4zyroYCoeUTtmaeWOyxprADZHcz1,https://www.moxfield.com/decks/7NlVYLjwtE6BLL09kkaaFQ,4,4,0.0,0.5,0.5714285714285714,0.0,2,2,1,1.0,8,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",The Cookout,1690635600,
1036,Larry Park,Nniy3VeJoedHlSXkgFBixS9HSgD3,https://www.moxfield.com/decks/r5hROwTmE0i_GGDSxHFiYw,4,4,0.0,0.5,0.5714285714285714,0.0,0,4,3,1.0,9,WUBRG,"Najeela, the Blade-Blossom",The Cookout,1690635600,
1037,Tim Taranto,B1yctEd4MvYogwWDAwqY53tLT4K2,https://www.moxfield.com/decks/M71q2AWfH0KUGq3YhBZk8A,3,3,0.0,0.375,0.42857142857142855,0.0,2,3,2,1.0,10,WUB,"Tivit, Seller of Secrets",The Cookout,1690635600,
1038,Loren Toporek,xYfYnaXg8hYjnHXZAQiFhykc5nh2,https://www.moxfield.com/decks/bTQZqKrjlEGG3ZQBCHyegw,3,3,0.0,0.375,0.42857142857142855,0.0,2,3,2,1.0,11,WBR,"Dihada, Binder of Wills",The Cookout,1690635600,
1039,Jon Kennedy,wWfW2OhNWtSfPMDyb8vHffzhAGg2,https://www.moxfield.com/decks/batToXUc-kiVCmAJGkSCow,3,3,0.0,0.375,0.42857142857142855,0.0,2,3,2,1.0,12,UB,"Yuriko, the Tiger's Shadow",The Cookout,1690635600,
1040,Aubrey,c0TO36yE6AZUXLf7Y47VXtOP83K2,https://www.moxfield.com/decks/oT-trFnhrUC5gl_DdlsnCw,3,3,0.0,0.375,0.42857142857142855,0.0,1,4,3,1.0,13,WUBRG,"Sisay, Weatherlight Captain",The Cookout,1690635600,
1041,Aaron Alexander,uwmVYp7aFDP4szHlsVnPPazTwV42,https://www.moxfield.com/decks/epKwGroLnkSrwWWMgdlobQ,3,3,0.0,0.375,0.42857142857142855,0.0,1,4,3,1.0,14,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",The Cookout,1690635600,
1042,Evan Pierce,KJt7qzKAWdfwpZb9b5u9TJSr5z43,https://www.moxfield.com/decks/YufdgwFQf0Kkdc7Il1B19Q,3,3,0.0,0.375,0.42857142857142855,0.0,1,4,3,1.0,15,URG,"Dargo, the Shipwrecker / Thrasios, Triton Hero",The Cookout,1690635600,
1043,Kriztian Johnson,OZ46DdTltyft7USBBaJXgKFwf5q2,https://www.moxfield.com/decks/eZhB6lkek0i_wEaDAiebcg,3,3,0.0,0.375,0.42857142857142855,0.0,1,4,3,1.0,16,WUB,"Tivit, Seller of Secrets",The Cookout,1690635600,
1044,Zain Nayer,lQ0t64n61Phw7jMora0qHtykiVO2,https://www.moxfield.com/decks/gKA9ZHxUFkauRfy7wb0lhA,3,2,1.0,1.0,1.0,1.0,1,-1,-1,0.0,1,WBR,"Dihada, Binder of Wills",The Cookout Redemption,1690722000,
1045,John Delisi,eDz6kVV8VZSU9RrJ1vpjMLjKkUK2,https://www.moxfield.com/decks/PrSxLtjyCE60qJgVC_n9Rg,1,1,0.0,0.3333333333333333,0.5,0.0,1,1,0,1.0,2,URG,"Dargo, the Shipwrecker / Thrasios, Triton Hero",The Cookout Redemption,1690722000,
1046,Graham Baer,78zGoa7UDnPUeAC7vrhCFPhCUgX2,https://www.moxfield.com/decks/7wv0g5SmE0ay91hcNZ15qg,1,1,0.0,0.3333333333333333,0.5,0.0,0,2,1,1.0,3,UBR,"Cormela, Glamour Thief",The Cookout Redemption,1690722000,
1047,Ian Flannery,GHPNb0E7DnWMVIsJIhYSXre58rB3,https://www.moxfield.com/decks/dQ2yQSqprkiUjLTu1taScA,2,2,0.0,0.6666666666666666,1.0,0.0,0,1,0,1.0,4,UG,"Kinnan, Bonder Prodigy",The Cookout Redemption,1690722000,
1048,Jason Williams,tfq1F7CNRhXxvFtqLVnG5TarKti1,https://www.moxfield.com/decks/zd8Kb3JhNEyfYntg_-7Y3Q,3,2,1.0,1.0,1.0,1.0,1,-1,-1,0.0,5,WUBRG,"Kenrith, the Returned King",The Cookout Redemption,1690722000,
1049,Brian LeGrand,10plCwMiqdNAGo1R9Qy5VfUDW522,https://www.moxfield.com/decks/L1eRIAA2KkycRxDJiT7vng,3,2,1.0,1.0,1.0,1.0,0,0,0,0.0,7,WRG,"Rocco, Cabaretti Caterer",The Cookout Redemption,1690722000,
1050,Chris Kindell,UHpvH3sGQnTJUAsEHDOGPXy11vZ2,https://www.moxfield.com/decks/10-JHHw63UWcIJ0Gxp88Hg,2,1,1.0,1.0,1.0,1.0,0,0,0,0.0,8,WURG,"Akiri, Line-Slinger / Thrasios, Triton Hero",The Cookout Redemption,1690722000,
1051,JEREMY GATES,meNjOzvJ01UruiAXCNLP7bPJklN2,https://www.moxfield.com/decks/fZCxeXIF6EOpFAmcWushIA,1,1,0.0,0.3333333333333333,0.5,0.0,1,1,0,1.0,11,WUB,Sen Triplets,The Cookout Redemption,1690722000,
1052,Tyler Mulkey,KVD3FthrkCUKBwE3UCRWw4ZCeYg1,https://www.moxfield.com/decks/q67D7F1Z5EegUsQuHeDT7Q,1,1,0.0,0.3333333333333333,0.5,0.0,1,1,0,1.0,12,WUB,"Tivit, Seller of Secrets",The Cookout Redemption,1690722000,
1053,Cameron Ogle,0LQHpuRqMEU1FclsguvFoPAB0bI2,https://www.moxfield.com/decks/LqG9-ytBUkePRccWEFfzIw,1,1,0.0,0.3333333333333333,0.5,0.0,1,1,0,1.0,13,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",The Cookout Redemption,1690722000,
1054,Kaleb Ryan Stevens ,l3d0CPnq73XiBa23MoIUuz6AT5P2,https://www.moxfield.com/decks/daWPgH5ibE6B_ZsPe0GtRw,2,1,1.0,0.6666666666666666,0.5,1.0,1,0,0,0.0,14,WR,"Plargg, Dean of Chaos // Augusta, Dean of Order",The Cookout Redemption,1690722000,
1055,Dylan Cole,TZC7WblAD4bwelSeb2IlVb0jdUT2,https://www.moxfield.com/decks/K4s0OE_3R0-93ksCUzSypA,2,1,1.0,0.6666666666666666,0.5,1.0,1,0,0,0.0,15,BRG,"Dargo, the Shipwrecker / Ikra Shidiqi, the Usurper",The Cookout Redemption,1690722000,
1056,Dakota Brown,XMuT8uz0TWMpFPtne8M1WpTVKID3,https://www.moxfield.com/decks/bgvreClO5EKiH_lI737OVw,1,1,0.0,0.3333333333333333,0.5,0.0,0,2,1,1.0,16,WBR,"Dargo, the Shipwrecker / Tymna the Weaver",The Cookout Redemption,1690722000,
1057,Zain Nayer,lQ0t64n61Phw7jMora0qHtykiVO2,https://www.moxfield.com/decks/EPt38yjIBEGDjVG4RQioLg,5,3,2.0,0.625,0.5,1.0,2,1,1,0.0,1,UBR,"Rograkh, Son of Rohgahh / Silas Renn, Seeker Adept",Surfside Showdown,1691254800,
1058,Owen Barry,OfdFqv80ETSaIVes6gfN2KIovCJ3,https://www.moxfield.com/decks/hB5IOtDk8Uqni6vf3DcutA,4,3,1.0,0.5,0.5,0.5,1,3,2,1.0,2,UG,"Kinnan, Bonder Prodigy",Surfside Showdown,1691254800,
1059,Matt Bocks,wHS3rBxeYGMUAwCCI7mLP3OEVxj1,https://www.moxfield.com/decks/echAfcl00UWDXKh9ud6OMg,4,3,1.0,0.5,0.5,0.5,1,3,2,1.0,3,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Surfside Showdown,1691254800,
1060,Tyler Myers,tDdcmL3vuSdXA2CWUAm7y6RVtD92,https://www.moxfield.com/decks/Uyg-wG51m0CQETnpV1YJEw,3,2,1.0,0.375,0.3333333333333333,0.5,3,2,1,1.0,4,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Surfside Showdown,1691254800,
1061,Atlas Kulish,6XamI1uS4pbW3tgRZZ59G6rM3QG3,https://www.moxfield.com/decks/WA3K8T9caEa0g8MMTZhVfg,4,4,0.0,0.5714285714285714,0.6666666666666666,0.0,1,2,1,1.0,5,WUBRG,"Kenrith, the Returned King",Surfside Showdown,1691254800,
1062,Colin Tindall,BMgLhIoQNma4vq9wlOSULFOvxqo2,https://www.moxfield.com/decks/7uJOd5UpMkaOO-rRe27VHw,4,4,0.0,0.5714285714285714,0.6666666666666666,0.0,0,3,2,1.0,6,WUB,"Malcolm, Keen-Eyed Navigator / Tymna the Weaver",Surfside Showdown,1691254800,
1063,Peter Eremeev,ENhKQBjonFRLcG19kwXE8s0xC563,https://www.moxfield.com/decks/ZX3fPA9rgEe1SP-JUHvr9g,3,3,0.0,0.42857142857142855,0.5,0.0,2,2,1,1.0,7,BR,"Rograkh, Son of Rohgahh / Tevesh Szat, Doom of Fools",Surfside Showdown,1691254800,
1064,Tyler Poniktera,lKl67mrLSxRQe9vec2LC1shV6392,https://www.moxfield.com/decks/_qw0uxXAJEib1RM5GRvqhQ,3,3,0.0,0.42857142857142855,0.5,0.0,2,2,1,1.0,8,BR,"Rograkh, Son of Rohgahh / Tevesh Szat, Doom of Fools",Surfside Showdown,1691254800,
1065,Jacob L,mKnQGHMKcXRKaFHM4CV7Hcqjm4g1,https://www.moxfield.com/decks/9OvM4yrbcEuyQq2c9kWtPQ,3,3,0.0,0.42857142857142855,0.5,0.0,0,4,3,1.0,9,WBR,Kaalia of the Vast,Surfside Showdown,1691254800,
1066,Jared Baumgartner,1CcAFZzw3yNC78I7FYxA8B7EXBv2,https://www.moxfield.com/decks/e9xKNgsVMUOGsAYW1AL3rQ,2,2,0.0,0.2857142857142857,0.3333333333333333,0.0,2,3,2,1.0,10,UBG,"Tasigur, the Golden Fang",Surfside Showdown,1691254800,
1067,Mitchell L Norman,suEWUwhXk5N1L2h2NPMYpEJvNy32,https://www.moxfield.com/decks/fv5vNaWQ2EmTRoStdEJUCA,2,2,0.0,0.2857142857142857,0.3333333333333333,0.0,2,3,2,1.0,11,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Surfside Showdown,1691254800,
1068,ROBERT A SPEARS,Z4BUGjPGJPPkx5BSqtnvaYFG5xu1,https://www.moxfield.com/decks/BgMhjn1_fEasHPsKUv1LXw,2,2,0.0,0.2857142857142857,0.3333333333333333,0.0,1,4,3,1.0,12,WB,Moira and Teshar,Surfside Showdown,1691254800,
1069,Loren Edward,xYfYnaXg8hYjnHXZAQiFhykc5nh2,https://www.moxfield.com/decks/IARAJ0tqhE-FUEqiZ7N5Mg,2,2,0.0,0.2857142857142857,0.3333333333333333,0.0,1,4,3,1.0,13,WBR,"Dihada, Binder of Wills",Surfside Showdown,1691254800,
1070,Christopher Parten,uQas1m2jfIdaoi6oQDAvf00689D3,https://www.moxfield.com/decks/itkgj_Kj8UO2MYMxKTH9fg,2,2,0.0,0.2857142857142857,0.3333333333333333,0.0,1,4,3,1.0,14,UBR,"Sauron, the Dark Lord",Surfside Showdown,1691254800,
1071,Boston Moreland,olCShk8iJrUMAAc2QuRfCckZKmz1,https://www.moxfield.com/decks/Mu3ALU8l7U6l-MP4bkW3uA,2,2,0.0,0.2857142857142857,0.3333333333333333,0.0,1,4,3,1.0,15,WUBRG,Scion of the Ur-Dragon,Surfside Showdown,1691254800,
1072,Brian Croce,8ldaeuelAKNFP48MrbSHQYkHXFF3,https://www.moxfield.com/decks/iwaewIHuiEOP2ktPnsJbvQ,2,2,0.0,0.2857142857142857,0.3333333333333333,0.0,1,4,3,1.0,16,BR,"Ob Nixilis, Captive Kingpin",Surfside Showdown,1691254800,
1073,Greco Gomez,,https://www.moxfield.com/decks/Y3jjA5YtFEiO_omfviYDlg,3,2,1.0,0.5,0.4,1.0,1,2,2,0.0,1,WBR,"Dihada, Binder of Wills",Stack Surfers #8 / 12 de Agosto,1691812800,
1074,Ivan Mendez,,https://www.moxfield.com/decks/R8OpRMlis0y35RgzMAeunw,4,4,0.0,0.6666666666666666,0.8,0.0,1,1,0,1.0,2,UR,"Niv-Mizzet, Parun",Stack Surfers #8 / 12 de Agosto,1691812800,
1075,Lukas Fahrenkrog,,https://www.moxfield.com/decks/zt08y7XDPUiI-Rq975ZSVg,4,4,0.0,0.6666666666666666,0.8,0.0,0,2,1,1.0,3,WR,"Winota, Joiner of Forces",Stack Surfers #8 / 12 de Agosto,1691812800,
1076,Juan Hidalgo,,https://www.moxfield.com/decks/-e_xtoa-6U6-I4JKRdlk5g,2,2,0.0,0.4,0.4,,1,2,2,0.0,5,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Stack Surfers #8 / 12 de Agosto,1691812800,
1077,Javier Barrera,,https://www.moxfield.com/decks/UhISrmXrM0msRJPZ57zxAw,2,2,0.0,0.4,0.4,,1,2,2,0.0,6,UG,"Kinnan, Bonder Prodigy",Stack Surfers #8 / 12 de Agosto,1691812800,
1078,Raul Pasalodos,,https://www.moxfield.com/decks/JpV0csge4Umhu9BOXNY2Vg,2,2,0.0,0.4,0.4,,0,3,3,0.0,7,WUBRG,"Sisay, Weatherlight Captain",Stack Surfers #8 / 12 de Agosto,1691812800,
1079,Andrés Rodriguez,,https://www.moxfield.com/decks/RIjlz2iHGUKY26H7aS_t9w,1,1,0.0,0.2,0.2,,3,1,1,0.0,8,WUB,"Tivit, Seller of Secrets",Stack Surfers #8 / 12 de Agosto,1691812800,
1080,Nicolas Medina,,https://www.moxfield.com/decks/kq2WP2l1e0WfrUJApAMjyA,2,2,0.0,0.4,0.4,,0,3,3,0.0,9,WURG,"Bruse Tarl, Boorish Herder / Thrasios, Triton Hero",Stack Surfers #8 / 12 de Agosto,1691812800,
1081,Gonzalo Rojas,,https://www.moxfield.com/decks/-AI7B2E1CU-2sYqMcxHL0A,2,2,0.0,0.4,0.4,,0,3,3,0.0,10,UG,"Kinnan, Bonder Prodigy",Stack Surfers #8 / 12 de Agosto,1691812800,
1082,Paulo Barrera,,https://www.moxfield.com/decks/hCA5ZwUogECbdxPp1JmCxA,2,2,0.0,0.4,0.4,,0,3,3,0.0,11,URG,"Malcolm, Keen-Eyed Navigator / Tana, the Bloodsower",Stack Surfers #8 / 12 de Agosto,1691812800,
1083,Giorgio Viacava,,https://www.moxfield.com/decks/hCzuY_hhzU6pphg4RAlM8g,1,1,0.0,0.2,0.2,,2,2,2,0.0,12,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",Stack Surfers #8 / 12 de Agosto,1691812800,
1084,Gonzalo Molina,,https://www.moxfield.com/decks/eYWZRXINhkyJbU4HVhKmbg,1,1,0.0,0.2,0.2,,2,2,2,0.0,13,N/A,"Minsc & Boo, Timeless Heroes",Stack Surfers #8 / 12 de Agosto,1691812800,
1085,Tomas Molina,,https://www.moxfield.com/decks/WNeEUQb3dESlFFju-e28rg,1,1,0.0,0.2,0.2,,2,2,2,0.0,14,UBR,"Kraum, Ludevic's Opus / Tevesh Szat, Doom of Fools",Stack Surfers #8 / 12 de Agosto,1691812800,
1086,Christopher Vallejos,,https://www.moxfield.com/decks/c4FACSMuqUKDdGof5DOk6w,1,1,0.0,0.2,0.2,,2,2,2,0.0,15,UB,"Yuriko, the Tiger's Shadow",Stack Surfers #8 / 12 de Agosto,1691812800,
1087,Felix Alvarez,,https://www.moxfield.com/decks/YhzbYoScg0e3sBuFEfOhJQ,1,1,0.0,0.2,0.2,,2,2,2,0.0,16,UG,"Kinnan, Bonder Prodigy",Stack Surfers #8 / 12 de Agosto,1691812800,
1088,Kirkland Brown,IjJ4p0e8RAeJortV7XuUfg8UOgA2,https://www.moxfield.com/decks/X7JEvD4u0U6Z5M8Ahe0Txg,4,3,1.0,0.6666666666666666,0.6,1.0,1,1,1,0.0,1,RG,"Erinis, Gloom Stalker / Street Urchin",Better Plays Gaming Cedh Tournament. ,1691812800,
1089,Ian Losch,vD5IuZF5eXVqNTbtSx8W8OfDX0N2,https://www.moxfield.com/decks/BjYidU7aA0efbZhLCCpLnQ,3,3,0.0,0.5,0.6,0.0,1,2,1,1.0,2,WRG,"Rocco, Cabaretti Caterer",Better Plays Gaming Cedh Tournament. ,1691812800,
1090,Kevin Knotts,JZ7s0oBIKdcNbPU2TG8jviAPXlt2,https://www.moxfield.com/decks/p7ThzJ9MakimsndTVO8BRg,3,3,0.0,0.5,0.6,0.0,0,3,2,1.0,3,WUB,"Tivit, Seller of Secrets",Better Plays Gaming Cedh Tournament. ,1691812800,
1091,Cory Myers,HDq91LxDiyYJdLv6YfuPkD1Scrk1,https://www.moxfield.com/decks/IDgbXksNPEys3xWAnN3IXg,2,2,0.0,0.4,0.4,,2,1,1,0.0,5,UBR,"Sauron, the Dark Lord",Better Plays Gaming Cedh Tournament. ,1691812800,
1092,Andrew Van Hoose,9eTCF7GUX2anOMUgRd97d3KMR6v2,https://www.moxfield.com/decks/bedGEMCziky9I9StID7P9A,2,2,0.0,0.4,0.4,,1,2,2,0.0,6,WR,"Winota, Joiner of Forces",Better Plays Gaming Cedh Tournament. ,1691812800,
1093,Colin Fickes,YbeWdilbHnNX617gdiEfzi1RhnU2,https://www.moxfield.com/decks/z7_mNQZKGEqb99KNuG1bUw,2,2,0.0,0.4,0.4,,1,2,2,0.0,7,WUB,"Tivit, Seller of Secrets",Better Plays Gaming Cedh Tournament. ,1691812800,
1094,Tyler Henderson,kw6nJEiapbc6tFdfUL6Kwgz4VT02,https://www.moxfield.com/decks/MbVT0HMdg0eSR1slsebvAw,2,2,0.0,0.4,0.4,,0,3,3,0.0,8,WURG,"Bruse Tarl, Boorish Herder / Thrasios, Triton Hero",Better Plays Gaming Cedh Tournament. ,1691812800,
1095,Alexander Conkle,doHmrayOscPqDKLCW023vauyqnU2,https://www.moxfield.com/decks/0YYcCFAlb0CO6mp02SjtyQ,2,2,0.0,0.4,0.4,,0,3,3,0.0,9,WUB,"Tivit, Seller of Secrets",Better Plays Gaming Cedh Tournament. ,1691812800,
1096,Sam Valley,2Vt5FhaQ4NZBRD7HsTy2ut9wbcu1,https://www.moxfield.com/decks/0UdXPVNxYUODOKqcpwfQGA,2,2,0.0,0.4,0.4,,0,3,3,0.0,10,BR,"Ob Nixilis, Captive Kingpin",Better Plays Gaming Cedh Tournament. ,1691812800,
1097,Nikola Spasic,YQ4QrwH5TXdTAdRZwf1TMUF9G402,https://www.moxfield.com/decks/HNMgh83W5EiY-cxiO5w3EQ,1,1,0.0,0.2,0.2,,2,2,2,0.0,11,WBR,"Rograkh, Son of Rohgahh / Tymna the Weaver",Better Plays Gaming Cedh Tournament. ,1691812800,
1098,Vai Woods,bvpoc8sbhTZPnVcvT59JDBGpsbj2,https://www.moxfield.com/decks/Cp69PQmh4Ea5ruQMKdvLLg,1,1,0.0,0.2,0.2,,1,3,3,0.0,12,WUB,"Tivit, Seller of Secrets",Better Plays Gaming Cedh Tournament. ,1691812800,
1099,Berend Hawks,fGEt3gnkuaUWkYXjxtCFQYyCqE72,https://www.moxfield.com/decks/wL9QSs20bkGn1c9_cpWphw,1,1,0.0,0.2,0.2,,1,3,3,0.0,13,WUBRG,"Sisay, Weatherlight Captain",Better Plays Gaming Cedh Tournament. ,1691812800,
1100,Jacob Wyne,e0SzQeYve9Sh7vEt5lGZ9Zkd8kh2,https://www.moxfield.com/decks/4e6JSw5hq0qyCbKxN9dSMQ,1,1,0.0,0.2,0.2,,1,3,3,0.0,14,WUBRG,"Sisay, Weatherlight Captain",Better Plays Gaming Cedh Tournament. ,1691812800,
1101,Ronald evans ,saBTiEXyezcL1kYsYblDK7GjMV22,https://www.moxfield.com/decks/NvdehfbXOU-Q0hC9c6WARQ,1,1,0.0,0.2,0.2,,1,3,3,0.0,15,WUBRG,"Najeela, the Blade-Blossom",Better Plays Gaming Cedh Tournament. ,1691812800,
1102,Adam Kieffer,vdXLyFbm15gOJ2sbdfodsBKV9343,https://www.moxfield.com/decks/Is3WZxGdOE67pkej_6tjQQ,1,1,0.0,0.2,0.2,,0,4,4,0.0,16,WUB,"Tivit, Seller of Secrets",Better Plays Gaming Cedh Tournament. ,1691812800,
1103,Aubrey Sims,,https://www.moxfield.com/decks/GgINf4s36EWRE6XAyfnDzA,4,3,1.0,0.6666666666666666,0.75,0.5,1,1,0,1.0,2,WUBRG,"Sisay, Weatherlight Captain",LOTUS BOWL III,1691812800,
1104,John Handley,,https://www.moxfield.com/decks/ZBeyd_GotUeGX23lrRUBOw,3,3,0.0,0.6,0.75,0.0,1,1,0,1.0,5,WUBR,"Kraum, Ludevic's Opus / Tymna the Weaver",LOTUS BOWL III,1691812800,
1105,Randy Smith,,https://www.moxfield.com/decks/De1BwhNTy0ClhJUDTBBehQ,3,3,0.0,0.6,0.75,0.0,1,1,0,1.0,6,WURG,"Bruse Tarl, Boorish Herder / Thrasios, Triton Hero",LOTUS BOWL III,1691812800,
1106,Dallas Glaze,,https://www.moxfield.com/decks/7RYvFYw0EkmO7K9hskdj6g,2,2,0.0,0.4,0.5,0.0,2,1,0,1.0,7,WUR,Elsha of the Infinite,LOTUS BOWL III,1691812800,
1107,Wayne Goodwin,,https://www.moxfield.com/decks/n59zgaPZfEqn-W-KNQa4Sg,1,1,0.0,0.2,0.25,0.0,0,4,3,1.0,11,WUB,"Tivit, Seller of Secrets",LOTUS BOWL III,1691812800,
1108,Jacob Kintz,,https://www.moxfield.com/decks/ZPsAen9580ydX_9Lg6wKSQ,1,1,0.0,0.2,0.25,0.0,0,4,3,1.0,12,UB,"Scion of Halaster / Zellix, Sanity Flayer",LOTUS BOWL III,1691812800,
1109,Juan Rivera,,https://www.moxfield.com/decks/P6MYv24HZUmBpuEEIjtEVQ,1,1,0.0,0.2,0.25,0.0,0,4,3,1.0,15,WUBR,"Breya, Etherium Shaper",LOTUS BOWL III,1691812800,
1110,Erik DeVito,3RHpcqOkfOdYcpKqhXhvUq8V58b2,https://www.moxfield.com/decks/OyH539IsJkqUjYwaUpWogw,5,3,2.0,0.7142857142857143,0.6,1.0,2,0,0,0.0,1,WUBRG,"Najeela, the Blade-Blossom",Mox Masters August 23,1691848800,
